timestamp,Z_PK,Z_ENT,Z_OPT,altitude,course,hAccuracy,lat,lng,speed,ZTIMESTAMP,vAccuracy
2015/11/09 17:43:32,1,1,1,11.95520114898682,-1,65,37.78658415766615,-122.4032703186091,-1,468899012.12698,10
2015/11/09 17:46:04,2,1,1,14.66769409179688,281.953125,30,37.78552029751035,-122.4040600565471,0.9100000262260437,468899164.820816,4
2015/11/09 17:48:08,3,1,1,14.617431640625,42.5390625,50,37.78683185580912,-122.4030482770152,1.460000038146973,468899288.748989,4
2015/11/09 17:44:30,4,1,1,-1,-1,12.2800195808586,37.78436935848425,-122.4030477315084,-1,468899070.975143,-1
2015/11/09 17:45:15,5,1,1,27.73822784423828,-1,65,37.78485842213649,-122.403751384833,-1,468899115.550308,41.97011701980649
2015/11/09 17:46:36,6,1,1,15.76809692382812,40.78125,10,37.78604546565356,-122.40325128671,1.179999947547913,468899196.322042,4
2015/11/09 17:45:35,7,1,1,13.86175537109375,330.1171875,10,37.78528874743523,-122.4035307393618,0.5299999713897705,468899135.120443,4
2015/11/09 17:43:38,8,1,1,12.04345989227295,-1,65,37.78622212547504,-122.4033867759543,-1,468899018.726236,10
2015/11/09 17:45:02,9,1,1,25.84390258789062,-1,65,37.78504443437614,-122.4034376517483,-1,468899102.143266,52.67519364359874
2015/11/09 17:47:52,10,1,1,15.75018310546875,69.2578125,30,37.78665374036672,-122.4032259733625,2.160000085830688,468899272.22131,4
2015/11/09 17:45:27,11,1,1,14.57717895507812,-1,10,37.7849569917077,-122.4034538773097,1.220000028610229,468899127.022188,4
2015/11/09 17:44:08,12,1,1,12.77324199676514,-1,65,37.78567629299088,-122.4030726186015,-1,468899048.912583,10
2015/11/09 17:43:58,13,1,1,12.53918743133545,-1,65,37.78606160487725,-122.4032648753119,-1,468899038.836876,10
2015/11/09 17:44:55,14,1,1,28.4344425201416,-1,65,37.78555708452424,-122.4027054654265,-1,468899095.636176,79.63375638666055
2015/11/09 17:45:08,15,1,1,27.0033130645752,-1,65,37.78466448001438,-122.4040007975146,-1,468899108.768668,46.41196040202757
2015/11/09 17:46:18,16,1,1,16.32089233398438,56.6015625,30,37.78574815954806,-122.4038320687808,2.099999904632568,468899178.027791,3
2015/11/09 17:47:10,17,1,1,15.87850952148438,307.96875,30,37.78619043066892,-122.4034864829131,1.659999966621399,468899230.821176,4
2015/11/09 17:45:50,18,1,1,13.97607421875,292.8515625,30,37.78535383291336,-122.4038322364189,1.139999985694885,468899150.1204,4
2015/11/09 17:44:50,19,1,1,23.40983772277832,-1,92.48910069465637,37.78527796662503,-122.4028190496686,-1,468899090.856641,136.9658303076903
2015/11/09 17:44:15,20,1,1,12.89579296112061,-1,65,37.7855544633938,-122.4028421238834,-1,468899055.450122,10
2015/11/09 17:46:27,21,1,1,15.75180053710938,43.2421875,10,37.78591345067861,-122.4035016541578,2.650000095367432,468899187.933626,4
2015/11/09 17:42:43,22,1,1,11.61971378326416,-1,65,37.78679380349967,-122.4031446173208,-1,468898963.067028,10
2015/11/09 17:43:18,23,1,1,11.83284473419189,-1,65,37.78678587528558,-122.4034437475161,-1,468898998.950336,10
2015/11/09 17:47:29,24,1,1,18.52670288085938,63.28125,10,37.78642583641949,-122.4034775142767,0.5799999833106995,468899249.121758,3
2015/11/09 20:13:16,25,1,1,78.39291381835938,316.40625,30,37.74849785029679,-122.4899713789322,0.5,468907996.757409,4
2015/11/09 19:59:19,26,1,1,79.96542358398438,130.4296875,10,37.74849437180697,-122.4896654394665,0.5299999713897705,468907159.147087,4
2015/11/09 19:49:54,27,1,1,87.93685913085938,168.3984375,10,37.75551568254619,-122.4906053022691,1.659999966621399,468906594.551542,3
2015/11/09 19:46:43,28,1,1,77.98324584960938,266.8086547851562,10,37.75944120702463,-122.4859777896199,5.699999809265137,468906403.149671,3
2015/11/09 19:29:32,29,1,1,73.13510131835938,273.8671875,10,37.77227798014672,-122.4494366628327,1.840000033378601,468905372.96479,3
2015/11/09 19:39:14,30,1,1,72.52798461914062,150.3851928710938,10,37.76998161432734,-122.4795725887088,3.509999990463257,468905954.355781,4
2015/11/09 19:23:06,31,1,1,59.88302612304688,251.71875,10,37.77291525624485,-122.431704076121,5.190000057220459,468904986.568626,4
2015/11/09 19:35:59,32,1,1,70.60983276367188,233.4889831542969,10,37.77116485293254,-122.4708709558763,7.579999923706055,468905759.359649,4
2015/11/09 19:43:35,33,1,1,73.75839233398438,176.7237548828125,10,37.76239602960033,-122.4781206217449,4.190000057220459,468906215.055661,4
2015/11/09 21:10:09,34,1,1,80.53964233398438,233.7890625,50,37.74891937620728,-122.4898471591272,0.7200000286102295,468911409.403449,4
2015/11/09 19:12:09,35,1,1,12.005126953125,211.9921875,10,37.78267120480331,-122.4099734054156,3.970000028610229,468904329.572346,3
2015/11/09 19:34:00,36,1,1,74.16134643554688,288.1470336914062,10,37.77197305303597,-122.4628408749049,7.159999847412109,468905640.261851,3
2015/11/09 21:09:39,37,1,1,79.59701538085938,192.3046875,30,37.74842853195756,-122.4896692113229,0,468911379.526914,4
2015/11/09 19:12:39,38,1,1,13.8677978515625,221.8359375,10,37.78158197648617,-122.4114419148512,6.449999809265137,468904359.27269,4
2015/11/09 19:11:53,39,1,1,12.27276611328125,227.4609375,10,37.78337243482264,-122.4092435931064,5.449999809265137,468904313.07139,3
2015/11/09 19:21:01,40,1,1,42.2762451171875,269.6484375,10,37.77363086122812,-122.4268150796391,2.019999980926514,468904861.173435,4
2015/11/09 19:11:39,41,1,1,13.026611328125,217.6171875,10,37.78390560768338,-122.4085225817956,4.570000171661377,468904299.874076,4
2015/11/09 21:05:25,42,1,1,63.22286987304688,358.9453125,10,37.74677671029954,-122.4909516425081,1.409999966621399,468911125.405838,3
2015/11/09 21:00:15,43,1,1,66.56906127929688,276.328125,10,37.74435098752169,-122.4888431747653,1.289999961853027,468910815.2109,3
2015/11/09 20:57:20,44,1,1,63.60360717773438,10.546875,10,37.74280683140991,-122.4875029922672,1.620000004768372,468910640.315952,4
2015/11/09 19:25:02,45,1,1,55.92599487304688,348.046875,10,37.77350437830926,-122.4357376993843,3.789999961853027,468905102.07954,3
2015/11/09 20:18:04,46,1,1,69.91207885742188,207.7734375,10,37.74512212261347,-122.4887829088815,0.9599999785423279,468908284.804604,3
2015/11/09 20:15:05,47,1,1,72.76516723632812,170.859375,10,37.74704933170019,-122.4899071735539,1.529999971389771,468908105.949769,3
2015/11/09 19:28:43,48,1,1,72.39901733398438,271.40625,10,37.77266660708727,-122.4468928390392,3.380000114440918,468905323.499143,3
2015/11/09 20:07:36,49,1,1,80.17916870117188,185.9765625,30,37.74856461215555,-122.4895999768027,0,468907656.420744,3
2015/11/09 19:48:35,50,1,1,76.58328247070312,174.7265625,10,37.75837889876008,-122.4907660671719,4.699999809265137,468906515.354635,3
2015/11/09 19:09:57,51,1,1,14.74703979492188,221.1328125,10,37.78613460719379,-122.4055698887654,4.460000038146973,468904197.571454,4
2015/11/09 19:41:16,52,1,1,65.60403442382812,52.03125,10,37.76550624057442,-122.4783932046243,0,468906076.456061,4
2015/11/09 19:37:51,53,1,1,75.28378295898438,255.4561614990234,10,37.77152989604941,-122.4769040127285,5.570000171661377,468905871.558036,3
2015/11/09 19:28:59,54,1,1,73.22616577148438,255.234375,10,37.77259955186189,-122.4478066341229,4.360000133514404,468905339.96405,3
2015/11/09 19:45:30,55,1,1,81.21945190429688,266.9117431640625,10,37.75965737436331,-122.481070884678,6.119999885559082,468906330.550028,3
2015/11/09 19:51:50,56,1,1,80.82101440429688,177.2503509521484,10,37.75025751384872,-122.4902011863742,4.559999942779541,468906710.350775,3
2015/11/09 21:09:32,57,1,1,78.44522094726562,229.21875,100,37.74839290886908,-122.4901779928454,0.449999988079071,468911372.940139,6
2015/11/09 20:20:50,58,1,1,64.56582641601562,146.953125,10,37.74268458135216,-122.4884980918118,1.440000057220459,468908450.066935,3
2015/11/09 19:33:17,59,1,1,75.39480590820312,279.7066650390625,10,37.77139894960894,-122.4596772827135,6.179999828338623,468905597.357099,3
2015/11/09 19:18:02,60,1,1,19.22967529296875,222.1875,10,37.77249683163853,-122.4229846337088,4.150000095367432,468904682.983453,3
2015/11/09 19:29:49,61,1,1,73.90219116210938,261.9140625,10,37.77231846473904,-122.4505688064941,5.119999885559082,468905389.462928,3
2015/11/09 21:09:19,62,1,1,77.91397094726562,-1,100,37.74852911479562,-122.4901907333382,-1,468911359.767105,4
2015/11/09 19:21:20,63,1,1,46.68582153320312,240.1171875,10,37.77354901194365,-122.4273641781159,1.980000019073486,468904880.96654,4
2015/11/09 19:10:53,64,1,1,14.3851318359375,225.703125,10,37.78443936727734,-122.4077655283012,3.380000114440918,468904253.672772,3
2015/11/09 19:30:22,65,1,1,75.83883666992188,263.3203125,10,37.77207065377177,-122.4524710794189,4.510000228881836,468905422.47651,3
2015/11/09 19:26:44,66,1,1,64.51034545898438,271.0546875,10,37.77372771411927,-122.4403840397694,5.150000095367432,468905204.36413,3
2015/11/09 21:08:23,67,1,1,74.46359252929688,349.1015625,10,37.74832484781533,-122.4899702054658,1.190000057220459,468911303.635751,3
2015/11/09 21:04:03,68,1,1,62.71774291992188,5.2734375,10,37.74594744670926,-122.4908594415732,1.559999942779541,468911043.006234,3
2015/11/09 19:30:38,69,1,1,77.31643676757812,234.4921875,10,37.77170532852204,-122.4533412886061,4.760000228881836,468905438.978001,3
2015/11/09 20:58:52,70,1,1,68.95913696289062,355.078125,10,37.74426524065225,-122.4875228573778,1.730000019073486,468910732.719908,3
2015/11/09 20:47:27,71,1,1,64.23629760742188,-1,100,37.74274840954481,-122.4872206059494,-1,468910047.260092,4
2015/11/09 20:19:40,72,1,1,66.51797485351562,177.5390625,10,37.74371530398516,-122.4885657337704,1.289999961853027,468908380.830064,3
2015/11/09 20:16:51,73,1,1,72.63040161132812,70.3125,10,37.7461552759984,-122.4890195300081,2.079999923706055,468908211.857588,3
2015/11/09 20:13:59,74,1,1,76.37179565429688,159.2578125,10,37.74807758167177,-122.4899119512387,1.409999966621399,468908039.657384,3
2015/11/09 20:00:08,75,1,1,80.14920043945312,86.8359375,50,37.74860970679461,-122.4893742521503,1.789999961853027,468907208.641237,4
2015/11/09 19:16:20,76,1,1,19.37844848632812,225.4407501220703,10,37.7758905986683,-122.4183286008156,6.369999885559082,468904580.370569,4
2015/11/09 19:47:16,77,1,1,73.29769897460938,261.9140625,10,37.75933590255469,-122.4881013763347,6.630000114440918,468906436.150309,3
2015/11/09 19:23:36,78,1,1,56.12692260742188,260.7422485351562,10,37.77272942132418,-122.4331145676115,4.340000152587891,468905016.270735,4
2015/11/09 19:39:44,79,1,1,70.21047973632812,203.9988250732422,10,37.76833186296145,-122.4793701212184,7.090000152587891,468905984.054741,4
2015/11/09 19:36:25,80,1,1,74.05044555664062,287.7446594238281,10,37.77078378242248,-122.4725467985627,4.28000020980835,468905785.758338,4
2015/11/09 19:44:14,81,1,1,80.70828247070312,171.9140625,10,37.76102481413424,-122.4780599401542,3.200000047683716,468906254.654349,4
2015/11/09 19:34:29,82,1,1,73.77883911132812,283.382080078125,10,37.77255868115224,-122.4650057603867,7.21999979019165,468905669.957183,4
2015/11/09 21:03:46,83,1,1,63.25717163085938,358.2421875,10,37.7457382344061,-122.4908516464033,2.089999914169312,468911026.409579,3
2015/11/09 19:50:27,84,1,1,79.95205688476562,176.9253387451172,10,37.75391597971325,-122.4904275540757,6.03000020980835,468906627.561029,4
2015/11/09 19:30:05,85,1,1,73.07351684570312,258.3984375,10,37.77221855245323,-122.4515424483665,4.550000190734863,468905405.964057,3
2015/11/09 21:07:47,86,1,1,72.92849731445312,83.3203125,10,37.74810800798028,-122.4903782365122,1.169999957084656,468911267.306989,3
2015/11/09 19:14:51,87,1,1,20.22103881835938,217.6171875,10,37.77800935789735,-122.4160150812216,4.03000020980835,468904491.284313,4
2015/11/09 19:22:30,88,1,1,59.16189575195312,263.3203125,10,37.77331674940677,-122.4299073313572,2.730000019073486,468904950.420021,3
2015/11/09 19:33:43,89,1,1,74.63345336914062,281.1779174804688,10,37.77168367915527,-122.4615449629346,5.670000076293945,468905623.758507,3
2015/11/09 21:00:58,90,1,1,62.61477661132812,274.21875,10,37.74431892674206,-122.4895853922912,1.090000033378601,468910858.110163,3
2015/11/09 21:01:14,91,1,1,62.71389770507812,260.5078125,10,37.74425920568196,-122.4898954388895,1.450000047683716,468910874.60943,3
2015/11/09 21:07:17,92,1,1,71.02792358398438,88.9453125,10,37.74810402657627,-122.4908475392707,1.220000028610229,468911237.696018,3
2015/11/09 21:05:38,93,1,1,62.75180053710938,353.3203125,10,37.74696010634093,-122.4909622875252,1.220000028610229,468911138.623832,3
2015/11/09 20:57:46,94,1,1,65.03067016601562,351.2109375,10,37.74322881832509,-122.4874556345143,1.710000038146973,468910666.71278,3
2015/11/09 19:34:59,95,1,1,72.58786010742188,260.5078125,10,37.77264355685355,-122.4667545129754,5.820000171661377,468905699.658767,3
2015/11/09 20:18:28,96,1,1,70.35739135742188,178.59375,5,37.74477159142284,-122.4887321145483,0.7200000286102295,468908308.217484,3
2015/11/09 20:15:32,97,1,1,71.07601928710938,184.21875,10,37.74666548244445,-122.4898837880441,2.029999971389771,468908132.544768,3
2015/11/09 20:08:54,98,1,1,78.67733764648438,102.3046875,10,37.74842765185772,-122.4898183253803,0.2300000041723251,468907734.428348,4
2015/11/09 19:52:23,99,1,1,82.97781372070312,175.6482238769531,10,37.74921498472268,-122.4901130703074,1.820000052452087,468906743.348149,4
2015/11/09 19:49:05,100,1,1,82.45516967773438,174.0234375,10,37.75718443564862,-122.4906625506677,3.569999933242798,468906545.04968,3
2015/11/09 19:46:00,101,1,1,78.03854370117188,266.7630615234375,10,37.75956932311873,-122.4830538835158,7.920000076293945,468906360.347672,3
2015/11/09 20:21:19,102,1,1,63.89651489257812,89.6484375,10,37.74260658774315,-122.4879724626639,2.059999942779541,468908479.794262,3
2015/11/09 19:38:21,103,1,1,75.91390991210938,242.8623657226562,10,37.77091438273871,-122.4787633395317,5.829999923706055,468905901.557182,4
2015/11/09 19:34:13,104,1,1,74.20053100585938,289.2528991699219,10,37.77223545065694,-122.4637902218637,6.21999979019165,468905653.460392,4
2015/11/09 21:06:41,105,1,1,67.45144653320312,357.5390625,10,37.74776644542603,-122.4910319411405,1.429999947547913,468911201.406617,3
2015/11/09 19:18:42,106,1,1,23.14913940429688,339.9609375,10,37.77263345666022,-122.4235661701508,3.059999942779541,468904722.567651,3
2015/11/09 19:28:00,107,1,1,68.39846801757812,255.5859375,10,37.77300029065253,-122.4446305633732,4.75,468905280.563067,3
2015/11/09 19:42:52,108,1,1,66.73275756835938,176.8420562744141,10,37.76398511838838,-122.478234495793,3.440000057220459,468906172.156324,4
2015/11/09 19:27:30,109,1,1,67.77890014648438,266.1328125,10,37.77319269723983,-122.4427629915275,3.950000047683716,468905250.865049,3
2015/11/09 21:02:50,110,1,1,62.99093627929688,1.40625,10,37.74487573656975,-122.4908153527626,1.539999961853027,468910970.310604,3
2015/11/09 19:34:43,111,1,1,73.58224487304688,286.875,10,37.77269062123985,-122.4657418952533,2.150000095367432,468905683.158013,3
2015/11/09 19:14:11,112,1,1,17.5386962890625,212.34375,10,37.77905885599347,-122.4145950191863,0.6600000262260437,468904451.673354,3
2015/11/09 19:21:57,113,1,1,53.79129028320312,251.71875,10,37.77337387207688,-122.4286470283963,2.25,468904917.267229,3
2015/11/09 21:01:27,114,1,1,62.74838256835938,264.0234375,10,37.74426243271468,-122.4901602232107,1.559999942779541,468910887.842604,3
2015/11/09 21:06:11,115,1,1,66.21542358398438,354.375,10,37.7473784052187,-122.4909640477248,1.259999990463257,468911171.6055,3
2015/11/09 19:17:13,116,1,1,18.24896240234375,231.328125,10,37.77429912425161,-122.4207587242563,6.78000020980835,468904633.468814,4
2015/11/09 19:19:32,117,1,1,26.85275268554688,247.1484375,10,37.77388412043245,-122.4241361395665,0,468904772.068096,3
2015/11/09 19:13:08,118,1,1,14.88796997070312,223.9453125,10,37.78075099460574,-122.4124025647737,1.830000042915344,468904388.971586,3
2015/11/09 19:13:25,119,1,1,15.31619262695312,233.7890625,10,37.78027159165384,-122.4131084048398,4.269999980926514,468904405.471819,4
2015/11/09 19:15:07,120,1,1,19.92446899414062,229.5703125,10,37.777569082455,-122.4168212957423,7.300000190734863,468904507.775632,4
2015/11/09 19:32:11,121,1,1,74.29257202148438,288.984375,10,37.7707916172573,-122.4558836874761,2.660000085830688,468905531.3599,4
2015/11/09 19:25:18,122,1,1,60.79678344726562,351.9140625,10,37.77423050258101,-122.4358863943465,3.509999990463257,468905118.563624,3
2015/11/09 20:59:32,123,1,1,69.34725952148438,278.7890625,10,37.74433300833939,-122.4880631548562,1.320000052452087,468910772.35141,3
2015/11/09 20:47:59,124,1,1,63.53872680664062,177.5390625,50,37.74263889997987,-122.4871701468923,1.049999952316284,468910079.325454,3
2015/11/09 19:24:12,125,1,1,54.22702026367188,273.1640625,10,37.77264632288159,-122.4345162884541,2.890000104904175,468905052.642811,4
2015/11/09 20:17:21,126,1,1,70.09036254882812,188.0859375,10,37.74574917278974,-122.4889569171914,1.519999980926514,468908241.630799,3
2015/11/09 20:14:26,127,1,1,75.83932495117188,175.4296875,10,37.74768463805108,-122.4899236859032,1.389999985694885,468908066.08123,3
2015/11/09 20:02:24,128,1,1,78.76211547851562,-1,10,37.74849064186006,-122.4898316526064,0,468907344.542868,4
2015/11/09 19:51:00,129,1,1,77.97128295898438,177.7065277099609,10,37.75252545402574,-122.4903313055984,5.090000152587891,468906660.550457,4
2015/11/09 19:47:45,130,1,1,73.31460571289062,264.7265625,10,37.75932726919442,-122.4894642737903,4.739999771118164,468906465.849574,3
2015/11/09 19:25:54,131,1,1,59.56863403320312,260.5078125,10,37.77410967744679,-122.4376072828867,3.630000114440918,468905154.863383,3
2015/11/09 19:40:10,132,1,1,67.93539428710938,151.9819793701172,10,37.76718534231347,-122.479355843825,3.140000104904175,468906010.455936,3
2015/11/09 21:11:28,133,1,1,79.90237426757812,312.5390625,10,37.74872194047808,-122.4899029826023,0,468911488.579354,4
2015/11/09 21:02:33,134,1,1,62.06576538085938,342.7734375,10,37.74462645876942,-122.4907946494617,1.240000009536743,468910953.810749,3
2015/11/09 19:36:58,135,1,1,74.78567504882812,295.0674743652344,10,37.77126366939424,-122.4739654744735,1.549999952316284,468905818.757877,4
2015/11/09 19:44:47,136,1,1,85.41806030273438,254.1796875,10,37.75991961829155,-122.4781236426183,2.549999952316284,468906287.655603,3
2015/11/09 20:20:10,137,1,1,64.71817016601562,171.9140625,10,37.74329025767533,-122.4885404204228,1.169999957084656,468908410.486995,3
2015/11/09 21:11:11,138,1,1,79.48495483398438,262.96875,50,37.74869587275921,-122.4901183975139,1.220000028610229,468911471.976286,4
2015/11/09 21:02:04,139,1,1,61.02999877929688,285.46875,10,37.74422760590701,-122.4906985090324,1.220000028610229,468910924.116476,3
2015/11/09 20:58:13,140,1,1,66.77731323242188,9.84375,10,37.74362188767432,-122.4874265493103,0.6700000166893005,468910693.149775,3
2015/11/09 20:21:46,141,1,1,65.00167846679688,57.3046875,10,37.74269220888404,-122.4874856417277,1.519999980926514,468908506.142327,3
2015/11/09 20:18:57,142,1,1,68.67794799804688,133.9453125,10,37.74434725757478,-122.4886548334011,2.049999952316284,468908337.887611,3
2015/11/09 20:16:02,143,1,1,68.62954711914062,179.296875,10,37.74629965428053,-122.4898378552147,1.779999971389771,468908162.354126,3
2015/11/09 21:10:58,144,1,1,79.92489624023438,19.6875,50,37.74890982083767,-122.4896983803459,2.329999923706055,468911458.718392,4
2015/11/09 19:53:06,145,1,1,80.43270874023438,175.6482238769531,10,37.74849075006458,-122.4900433682342,0,468906786.246802,4
2015/11/09 19:49:38,146,1,1,86.42300415039062,177.890625,10,37.75597769304901,-122.4906740338751,3.609999895095825,468906578.050969,3
2015/11/09 19:46:26,147,1,1,76.65103149414062,266.9605712890625,10,37.7594894183873,-122.4848561745785,5.929999828338623,468906386.668466,3
2015/11/09 19:43:18,148,1,1,70.82028198242188,176.7237548828125,10,37.76296541533981,-122.478161850886,3.759999990463257,468906198.554427,4
2015/11/09 19:38:57,149,1,1,69.56771850585938,150.3851928710938,10,37.7703679911486,-122.4798504271894,4.510000228881836,468905937.854365,4
2015/11/09 19:35:46,150,1,1,70.69754028320312,229.0535736083984,10,37.77179932471133,-122.4699123123719,7.130000114440918,468905746.158024,3
2015/11/09 20:12:20,151,1,1,79.07723999023438,-1,100,37.74829542733519,-122.4897088577249,-1,468907940.656368,4
