timestamp,Z_PK,Z_ENT,Z_OPT,altitude,course,hAccuracy,lat,lng,speed,ZTIMESTAMP,vAccuracy
2015/11/12 21:43:45,302,1,1,15.89669799804688,224.8135986328125,10,37.78485415097656,-122.4069897566915,6.809999942779541,469172625.807759,4
2015/11/12 21:43:59,303,1,1,14.84237670898438,224.8135986328125,10,37.7845919107062,-122.4073194207085,0.7200000286102295,469172639.008373,4
2015/11/12 21:44:18,304,1,1,14.23385620117188,228.8671875,10,37.78412785384597,-122.4083083403505,5.360000133514404,469172658.803966,4
2015/11/12 21:44:35,305,1,1,15.40267944335938,236.25,10,37.78356505095752,-122.4090354704507,4.539999961853027,469172675.323156,3
2015/11/12 21:44:51,306,1,1,15.10946655273438,223.2421875,10,37.78297638989778,-122.4098065217234,5.190000057220459,469172691.826044,3
2015/11/12 21:45:08,307,1,1,15.5040283203125,223.59375,10,37.7824814385155,-122.4102957734115,2.289999961853027,469172708.342592,3
2015/11/12 21:45:28,308,1,1,15.57058715820312,225.3991394042969,10,37.78174860518735,-122.4110731761997,6.460000038146973,469172728.501215,4
2015/11/12 21:45:45,309,1,1,17.72607421875,223.2421875,10,37.78117725629153,-122.4120117166288,5.510000228881836,469172745.204023,3
2015/11/12 21:45:58,310,1,1,18.1739501953125,226.7578125,10,37.78079948391559,-122.4125009683169,2.130000114440918,469172758.483681,4
2015/11/12 21:46:31,311,1,1,16.45263671875,224.3320007324219,10,37.78015752620522,-122.4130914837895,4.599999904632568,469172791.72016,4
2015/11/12 21:46:48,312,1,1,18.15585327148438,229.21875,10,37.77966591533067,-122.4138615188398,3.980000019073486,469172808.242918,4
2015/11/12 21:47:04,313,1,1,18.37347412109375,213.046875,10,37.77907000392469,-122.4145106972404,3.599999904632568,469172824.7503,4
2015/11/12 21:47:21,314,1,1,18.34536743164062,211.9921875,10,37.77889457069131,-122.4148603064217,1.529999971389771,469172841.270676,4
2015/11/12 21:47:41,315,1,1,19.20599365234375,224.9999847412109,10,37.77824199269789,-122.4155280145503,6.789999961853027,469172861.170655,4
2015/11/12 21:47:54,316,1,1,20.95590209960938,216.9140625,10,37.77775605678351,-122.4161052704997,5.929999828338623,469172874.316177,4
2015/11/12 21:48:10,317,1,1,21.3082275390625,225.1861419677734,10,37.77709601671727,-122.4168165773517,6.869999885559082,469172890.71586,4
2015/11/12 21:48:24,318,1,1,19.71511840820312,225.1861419677734,30,37.77673665883594,-122.4172741929215,2.039999961853027,469172904.030104,4
2015/11/12 21:48:57,319,1,1,22.16748046875,207.421875,10,37.77617397255988,-122.4181596749671,5.71999979019165,469172937.107052,4
2015/11/12 21:49:10,320,1,1,25.2529296875,233.4375,10,37.77561049911917,-122.4187940173991,3.700000047683716,469172950.411382,4
2015/11/12 21:49:26,321,1,1,23.63626098632812,258.046875,10,37.77514308228881,-122.4197580200829,2.880000114440918,469172966.900587,4
2015/11/12 21:49:40,322,1,1,21.803955078125,211.9921875,10,37.77462386529685,-122.4202848226972,2.490000009536743,469172980.245826,4
2015/11/12 21:50:00,323,1,1,20.5313720703125,256.640625,10,37.77440019421072,-122.4205836375453,1.940000057220459,469173000.214379,4
2015/11/12 21:50:56,324,1,1,18.18466186523438,261.5625,10,37.77428058445246,-122.4215421081729,4.619999885559082,469173056.326548,4
2015/11/12 21:51:13,325,1,1,17.4884033203125,259.8046875,10,37.7741810493523,-122.4222735130437,4.170000076293945,469173073.09933,4
2015/11/12 21:51:26,326,1,1,20.08880615234375,248.90625,10,37.77406437326015,-122.4230379426129,4.090000152587891,469173086.943567,3
2015/11/12 21:51:43,327,1,1,19.70004272460938,275.9765625,10,37.77396500579805,-122.4237022084393,0.6299999952316284,469173103.400549,3
2015/11/12 21:52:03,328,1,1,24.08914184570312,250.6640625,10,37.77386052537502,-122.4243697432079,4.050000190734863,469173123.258518,4
2015/11/12 21:52:20,329,1,1,30.05517578125,246.4453125,10,37.77380231305749,-122.424996541927,2.779999971389771,469173140.000175,3
2015/11/12 21:52:39,330,1,1,34.50018310546875,303.75,10,37.77382125615866,-122.4256204907991,2.700000047683716,469173159.871006,4
2015/11/12 21:52:56,331,1,1,35.98434448242188,259.1015625,10,37.77376337911726,-122.4262866844632,2.609999895095825,469173176.316356,4
2015/11/12 21:53:16,332,1,1,43.42840576171875,263.671875,10,37.77365902442278,-122.4268777762748,1.220000028610229,469173196.202368,4
2015/11/12 21:53:36,333,1,1,47.37777709960938,270.703125,10,37.77363836303146,-122.4274112844117,2.039999961853027,469173216.167235,4
2015/11/12 21:53:52,334,1,1,52.57077026367188,260.5078125,10,37.77350785679908,-122.4280128536023,3.230000019073486,469173232.62208,3
2015/11/12 21:54:09,335,1,1,54.37765502929688,258.3984375,10,37.77340530421377,-122.4285814819135,2.950000047683716,469173249.204333,3
2015/11/12 21:54:25,336,1,1,56.16140747070312,259.1015625,10,37.77329524982513,-122.4291339331515,2.309999942779541,469173265.805382,3
2015/11/12 21:54:42,337,1,1,58.03317260742188,255.9375,10,37.77321951932998,-122.4297394418366,3.470000028610229,469173282.274051,3
2015/11/12 21:54:58,338,1,1,59.39944458007812,261.0869445800781,10,37.77306518839243,-122.4304549106637,2.829999923706055,469173298.710107,4
2015/11/12 21:55:21,339,1,1,58.12289428710938,260.9878234863281,10,37.77293205077402,-122.4315189999015,4.960000038146973,469173321.847884,3
2015/11/12 21:55:35,340,1,1,56.69412231445312,261.0152893066406,10,37.77283661011269,-122.4322822819522,4.389999866485596,469173335.110889,4
2015/11/12 21:55:51,341,1,1,53.90866088867188,260.7422485351562,10,37.77269755084572,-122.4333619280515,6.260000228881836,469173351.700568,4
2015/11/12 21:56:08,342,1,1,52.12216186523438,260.7264709472656,10,37.77256645325934,-122.4343786705867,4.170000076293945,469173368.330633,4
2015/11/12 21:56:24,343,1,1,50.45779418945312,260.7264709472656,10,37.77247050382829,-122.4351220844983,3.730000019073486,469173384.799506,4
2015/11/12 21:56:41,344,1,1,52.87460327148438,351.0611267089844,10,37.77263763048385,-122.4356359501689,3.269999980926514,469173401.545132,4
2015/11/12 21:56:58,345,1,1,54.91781616210938,351.0611267089844,10,37.77319179974668,-122.4357462245825,2.369999885559082,469173418.096967,4
2015/11/12 21:57:47,346,1,1,59.87594604492188,351.2011413574219,10,37.77391707470277,-122.4358887005656,4.340000152587891,469173467.617186,4
2015/11/12 21:58:04,347,1,1,62.47476196289062,290.0390625,10,37.77428754522057,-122.4362081626567,4.409999847412109,469173484.097849,4
2015/11/12 21:58:17,348,1,1,60.63461303710938,260.2605590820312,10,37.77412153499675,-122.4371607159529,6.050000190734863,469173497.296923,4
2015/11/12 21:58:30,349,1,1,61.81283569335938,260.7292785644531,10,37.77401137617424,-122.4380881671211,5.590000152587891,469173510.511157,4
2015/11/12 21:58:43,350,1,1,61.64010620117188,260.7292785644531,10,37.77388501963477,-122.4388796265984,3.170000076293945,469173523.707672,4
2015/11/12 21:59:03,351,1,1,62.35928344726562,260.7292785644531,10,37.77384533125213,-122.4392015416203,0.2300000041723251,469173543.497009,4
2015/11/12 21:59:36,352,1,1,62.70541381835938,260.5376892089844,10,37.7737168514581,-122.4402886594401,4.769999980926514,469173576.4959,4
2015/11/12 21:59:53,353,1,1,64.66091918945312,260.5980224609375,10,37.77354808441684,-122.4413004766468,4.71999979019165,469173593.170895,3
2015/11/12 22:00:06,354,1,1,66.04824829101562,260.5980224609375,10,37.77344871103998,-122.4420597240076,4.090000152587891,469173606.406411,4
2015/11/12 22:00:22,355,1,1,67.46755981445312,260.7889709472656,10,37.77335883734813,-122.4427527847289,2.599999904632568,469173622.996382,4
2015/11/12 22:00:39,356,1,1,68.77157592773438,260.7889709472656,10,37.77323839324172,-122.4438276310374,3.369999885559082,469173639.567296,4
2015/11/12 22:00:56,357,1,1,69.26809692382812,260.6842956542969,10,37.77310586483267,-122.4447204406678,3.369999885559082,469173656.102531,4
2015/11/12 22:01:12,358,1,1,71.21505737304688,260.6986999511719,10,37.77304032864389,-122.4453858942299,2.759999990463257,469173672.562292,4
2015/11/12 22:01:32,359,1,1,74.30496215820312,261.0343627929688,10,37.77293434539022,-122.4461723366743,3.240000009536743,469173692.297233,4
2015/11/12 22:01:52,360,1,1,74.35775756835938,261.0343627929688,10,37.77283119643349,-122.4468737881745,3.670000076293945,469173712.114304,4
2015/11/12 22:02:08,361,1,1,75.12472534179688,260.8852844238281,10,37.77270304725257,-122.4478863752566,3.890000104904175,469173728.659217,4
2015/11/12 22:02:28,362,1,1,76.32327270507812,260.8852844238281,10,37.77259501784899,-122.4487382261127,3.130000114440918,469173748.453537,4
2015/11/12 22:02:44,363,1,1,76.78121948242188,260.7493286132812,10,37.77246956402407,-122.4497161537405,2.910000085830688,469173764.897834,4
2015/11/12 22:03:01,364,1,1,76.85739135742188,260.7538757324219,10,37.77233070208005,-122.4507948146541,5.550000190734863,469173781.472064,4
2015/11/12 22:03:14,365,1,1,77.93295288085938,260.84423828125,10,37.77224383627492,-122.4515898316066,3.299999952316284,469173794.715414,4
2015/11/12 22:03:31,366,1,1,78.34817504882812,258.4078369140625,10,37.77213687632003,-122.4522993975725,4.420000076293945,469173811.345625,4
2015/11/12 22:03:47,367,1,1,79.27896118164062,242.6444244384766,10,37.77182606774758,-122.4532753792523,4.820000171661377,469173827.821698,4
2015/11/12 22:04:01,368,1,1,78.38760375976562,246.09375,10,37.77156803294809,-122.4539863598742,4.599999904632568,469173841.163381,4
2015/11/12 22:04:17,369,1,1,78.40646362304688,241.9884033203125,10,37.77143151083806,-122.4542898215698,3.099999904632568,469173857.591828,4
2015/11/12 22:04:34,370,1,1,75.50772094726562,246.796875,10,37.77109667662324,-122.4553519395389,5.449999809265137,469173874.092423,4
2015/11/12 22:04:54,371,1,1,75.26388549804688,290.0390625,10,37.77070746294946,-122.4558525906154,4.960000038146973,469173894.193818,3
2015/11/12 22:05:07,372,1,1,76.03598022460938,280.2168884277344,10,37.77096958512869,-122.4567104678135,3.569999933242798,469173907.392497,4
2015/11/12 22:05:37,373,1,1,75.08859252929688,307.96875,10,37.77109161098034,-122.4575713755795,2.910000085830688,469173937.092196,4
2015/11/12 22:05:50,374,1,1,74.51852416992188,280.9170532226562,10,37.77120988002919,-122.4584156206402,6.349999904632568,469173950.423599,4
2015/11/12 22:06:03,375,1,1,75.60000610351562,279.1747436523438,10,37.77137253222853,-122.4594793221331,6.599999904632568,469173963.583513,4
2015/11/12 22:06:16,376,1,1,73.59658813476562,280.9456481933594,10,37.7715197947306,-122.4604828065276,6.760000228881836,469173976.703205,3
2015/11/12 22:06:33,377,1,1,74.09866333007812,281.1779174804688,10,37.77170086706167,-122.4616550019346,6.03000020980835,469173993.192482,3
2015/11/12 22:06:46,378,1,1,73.31198120117188,288.1470336914062,10,37.77192547794083,-122.4626572432862,8.069999694824219,469174006.414925,3
2015/11/12 22:07:01,379,1,1,73.33920288085938,289.2528991699219,10,37.77223392058249,-122.4637846796577,8.279999732971191,469174021.28745,4
2015/11/12 22:07:14,380,1,1,72.91854858398438,294.4437255859375,10,37.77252001833321,-122.4648062193592,5.940000057220459,469174034.590128,4
2015/11/12 22:07:31,381,1,1,73.36483764648438,269.4645385742188,10,37.77263913350463,-122.46583441236,7.269999980926514,469174051.106635,3
2015/11/12 22:07:44,382,1,1,71.64938354492188,267.0953063964844,10,37.77259939279659,-122.4669700266531,6.989999771118164,469174064.293719,4
2015/11/12 22:08:00,383,1,1,70.67526245117188,267.0953063964844,10,37.77255753088394,-122.468013773323,5.769999980926514,469174080.872851,4
2015/11/12 22:08:13,384,1,1,71.48031616210938,249.3818817138672,10,37.77234416648106,-122.4689842202497,4.860000133514404,469174093.990716,4
2015/11/12 22:08:27,385,1,1,70.57241821289062,229.0535736083984,10,37.77191689996337,-122.4697408788779,5.730000019073486,469174107.230629,4
2015/11/12 22:08:40,386,1,1,69.72091674804688,229.7816619873047,10,37.77138967161546,-122.470517767033,6.619999885559082,469174120.737965,4
2015/11/12 22:08:54,387,1,1,69.39279174804688,245.2657318115234,10,37.77081729456128,-122.4715955016654,6.690000057220459,469174134.253188,4
2015/11/12 22:09:07,388,1,1,73.42227172851562,287.7446594238281,10,37.77078144500231,-122.4725375578419,4.289999961853027,469174147.510957,4
2015/11/12 22:09:23,389,1,1,73.72348022460938,294.1714477539062,10,37.77109689763513,-122.4734979166897,4.400000095367432,469174163.890988,4
2015/11/12 22:09:37,390,1,1,74.39553833007812,295.0484008789062,10,37.77142580391777,-122.4744043260398,8.189999580383301,469174177.141965,4
2015/11/12 22:09:50,391,1,1,75.36129760742188,273.4682312011719,10,37.77169652163942,-122.4754193014383,7.170000076293945,469174190.359039,4
2015/11/12 22:10:03,392,1,1,76.28738403320312,259.583984375,10,37.77163325618349,-122.476363619644,5.730000019073486,469174203.490671,4
2015/11/12 22:10:19,393,1,1,75.93002319335938,251.5650482177734,10,37.77141353853543,-122.4773761063989,4.340000152587891,469174219.992278,4
2015/11/12 22:10:33,394,1,1,76.81509399414062,242.8623657226562,10,37.77111327549873,-122.4782724363467,5.909999847412109,469174233.352607,4
2015/11/12 22:10:46,395,1,1,74.87515258789062,247.5,10,37.77073186418612,-122.4792321661703,7.090000152587891,469174246.561317,4
2015/11/12 22:10:59,396,1,1,69.11624145507812,150.3851928710938,10,37.77030783531832,-122.4798071700206,5.409999847412109,469174259.782756,4
2015/11/12 22:11:16,397,1,1,75.58059692382812,150.3851928710938,10,37.76998106304895,-122.4795721918781,3.519999980926514,469174276.395172,4
2015/11/12 22:11:29,398,1,1,74.87332153320312,164.6043395996094,10,37.76925260069568,-122.4791284375533,5.039999961853027,469174289.656957,4
2015/11/12 22:11:42,399,1,1,71.48373413085938,203.1063385009766,10,37.76841369930277,-122.4793250933726,7.170000076293945,469174302.872587,4
2015/11/12 22:11:56,400,1,1,66.90921020507812,155.6232604980469,10,37.76758138272523,-122.4795988764527,5.639999866485596,469174316.300085,3
2015/11/12 22:12:12,401,1,1,68.36148071289062,150.4825286865234,10,37.76710823077951,-122.4793029075227,3.799999952316284,469174332.85295,3
2015/11/12 22:12:29,402,1,1,68.14822387695312,144.0800933837891,10,37.76651788156329,-122.4788495153189,2.819999933242798,469174349.291029,4
2015/11/12 22:12:45,403,1,1,69.19912719726562,152.2813568115234,10,37.76599222509662,-122.4783146483969,2.309999942779541,469174365.846199,3
2015/11/12 22:13:22,404,1,1,66.99710083007812,179.296875,10,37.76516379792035,-122.4783948810049,4.099999904632568,469174402.089065,3
2015/11/12 22:13:35,405,1,1,69.95309448242188,176.9768676757812,10,37.76448833153158,-122.478269509229,4.230000019073486,469174415.297307,3
2015/11/12 22:13:51,406,1,1,71.10415649414062,176.8420562744141,10,37.76391641107379,-122.4782297010825,2.130000114440918,469174431.872243,4
2015/11/12 22:14:05,407,1,1,71.35214233398438,176.7237548828125,10,37.76336435508981,-122.4781907376746,5.630000114440918,469174445.171295,4
2015/11/12 22:14:18,408,1,1,76.10781860351562,176.7237548828125,10,37.76269660839035,-122.4781423865352,4.230000019073486,469174458.488115,3
2015/11/12 22:14:31,409,1,1,79.50936889648438,176.7237548828125,10,37.76210502370083,-122.4780995497713,4.679999828338623,469174471.705662,3
2015/11/12 22:14:48,410,1,1,81.91720581054688,176.7107696533203,10,37.76166161402582,-122.4780673370697,2.980000019073486,469174488.260988,4
2015/11/12 22:15:01,411,1,1,86.30514526367188,177.4638519287109,10,37.76085843505856,-122.4780223255948,5.010000228881836,469174501.405826,3
2015/11/12 22:15:18,412,1,1,89.97567749023438,177.4638519287109,10,37.76023569572901,-122.4779874359228,4.21999979019165,469174518.012085,3
2015/11/12 22:15:34,413,1,1,87.52005004882812,266.4616394042969,10,37.75977925485979,-122.4782553916157,3.930000066757202,469174534.86387,3
2015/11/12 22:15:51,414,1,1,85.11062622070312,267.028076171875,10,37.75972951438826,-122.4793507419963,5.659999847412109,469174551.217451,3
2015/11/12 22:16:04,415,1,1,80.87741088867188,266.9117431640625,10,37.7596867825652,-122.480381429923,5.5,469174564.677813,3
2015/11/12 22:16:21,416,1,1,79.37832641601562,266.7885131835938,10,37.7596454003735,-122.4813451778755,4.949999809265137,469174581.187203,3
2015/11/12 22:16:37,417,1,1,77.98141479492188,266.7885131835938,10,37.75960962438518,-122.4821516747761,3.170000076293945,469174597.703664,3
2015/11/12 22:16:57,418,1,1,75.66091918945312,266.7630615234375,10,37.75956344975323,-122.483185250203,5.630000114440918,469174617.508204,4
2015/11/12 22:17:13,419,1,1,76.86410522460938,266.7214050292969,10,37.75952436662266,-122.4840497379228,4.650000095367432,469174633.987939,3
2015/11/12 22:17:30,420,1,1,76.42678833007812,266.9605712890625,10,37.75948543723005,-122.4849510131935,4.5,469174650.487243,3
2015/11/12 22:17:47,421,1,1,75.55953979492188,266.8086547851562,10,37.75944548741835,-122.4858806932934,5.480000019073486,469174667.064409,3
2015/11/12 22:18:00,422,1,1,76.15084838867188,266.9951171875,10,37.75940733506141,-122.4867570924835,4.699999809265137,469174680.310638,3
2015/11/12 22:18:16,423,1,1,75.25759887695312,266.9951171875,10,37.75937444983136,-122.48754949469,3.170000076293945,469174696.84323,3
2015/11/12 22:18:33,424,1,1,73.56137084960938,266.6170043945312,10,37.75933673179379,-122.4883615806175,3.640000104904175,469174713.483931,3
2015/11/12 22:18:49,425,1,1,75.16757202148438,176.6531829833984,10,37.75911892807751,-122.4886684237572,3.769999980926514,469174729.986548,3
2015/11/12 22:19:03,426,1,1,77.48074340820312,176.6398010253906,10,37.75835985608504,-122.4886122060707,5.900000095367432,469174743.279993,4
2015/11/12 22:19:16,427,1,1,78.58505249023438,176.6398010253906,10,37.75765599774009,-122.488559934427,5.630000114440918,469174756.415322,3
2015/11/12 22:19:32,428,1,1,82.87814331054688,176.5638122558594,10,37.7568785833087,-122.4885012237792,4.809999942779541,469174772.997455,3
2015/11/12 22:19:49,429,1,1,87.94027709960938,176.5638122558594,10,37.75618246334298,-122.4884483555797,4.199999809265137,469174789.431866,3
2015/11/12 22:20:05,430,1,1,88.83621215820312,176.5638122558594,10,37.75566615460162,-122.488409143989,2.099999904632568,469174805.937642,3
2015/11/12 22:20:26,431,1,1,89.40316772460938,176.6930389404297,10,37.75484303016763,-122.4883406893787,4.670000076293945,469174826.017983,3
2015/11/12 22:20:39,432,1,1,89.06393432617188,176.6930389404297,10,37.75415019088461,-122.4882900548255,5.190000057220459,469174839.308456,4
2015/11/12 22:20:55,433,1,1,85.82308959960938,320.625,10,37.75374386129314,-122.4884163960492,1.399999976158142,469174855.69787,4
2015/11/12 22:22:08,434,1,1,85.35061645507812,277.734375,10,37.75399885143875,-122.4885531609156,1.169999957084656,469174928.283876,4
2015/11/12 22:22:51,435,1,1,82.01547241210938,50.9765625,30,37.75394985921471,-122.4888214656361,0.4699999988079071,469174971.461338,3
2015/11/12 22:27:34,436,1,1,81.82577514648438,311.484375,10,37.75406146425544,-122.4885037915059,0.2300000041723251,469175254.980778,3
2015/11/12 22:29:00,437,1,1,83.06015014648438,249.2578125,10,37.75377911984711,-122.4891030137637,4.179999828338623,469175340.780147,4
2015/11/12 22:29:17,438,1,1,79.35806274414062,266.7925109863281,10,37.75364361302118,-122.490156639833,4.699999809265137,469175357.294232,3
2015/11/12 22:29:30,439,1,1,77.50320434570312,176.7509307861328,10,37.75328513158936,-122.4903839459148,4.489999771118164,469175370.510757,3
2015/11/12 22:29:46,440,1,1,77.79922485351562,177.7065277099609,10,37.75256172219993,-122.4903331424139,5.710000038146973,469175386.979952,3
2015/11/12 22:30:03,441,1,1,76.56729125976562,177.7065277099609,10,37.75177676639725,-122.4902933814155,4.730000019073486,469175403.479861,3
2015/11/12 22:30:16,442,1,1,79.06515502929688,177.2503509521484,10,37.75107028921754,-122.4902505557839,5.429999828338623,469175416.680143,3
2015/11/12 22:30:33,443,1,1,81.82369995117188,177.2503509521484,10,37.75034229248046,-122.4902063360059,4.909999847412109,469175433.180359,3
2015/11/12 22:30:49,444,1,1,81.13870239257812,175.6482238769531,10,37.7495147457829,-122.4901419204252,4.650000095367432,469175449.874299,3
2015/11/12 22:31:06,445,1,1,79.27487182617188,175.6482238769531,10,37.74888586795587,-122.4900813952263,3.150000095367432,469175466.481164,4
2015/11/12 22:31:26,446,1,1,77.09078979492188,175.6482238769531,10,37.74851084831531,-122.4900453026203,0,469175486.289329,3
2015/11/12 22:35:17,447,1,1,79.52853393554688,309.7265625,50,37.74866133931815,-122.4898569659539,0.8500000238418579,469175717.575399,4
